year,team_raw,code,iso,confederation,final_position,is_champion,is_runner_up,reached_final,reached_semi,reached_quarter,reached_r16,reached_r32,grp_played,grp_won,grp_drawn,grp_lost,grp_gf,grp_ga,grp_pts,ko_matches,ko_wins,ko_gf,ko_ga,tourn_gf,tourn_ga,squad_size,squad_is_preliminary
2014,Bosnia and Herzegovina,BIH,ba,UEFA,20.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,4.0,4.0,3.0,0,0,,,4.0,4.0,23,False
2014,Brazil,BRA,br,CONMEBOL,4.0,False,False,False,True,True,True,True,3.0,2.0,1.0,0.0,7.0,2.0,7.0,4,2,4.0,12.0,11.0,14.0,23,False
2014,Cameroon,CMR,cm,CAF,32.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,1.0,9.0,0.0,0,0,,,1.0,9.0,23,False
2014,Chile,CHI,cl,CONMEBOL,9.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,5.0,3.0,6.0,1,0,1.0,1.0,6.0,4.0,23,False
2014,Colombia,COL,co,CONMEBOL,5.0,False,False,False,False,True,True,True,3.0,3.0,0.0,0.0,9.0,2.0,9.0,2,1,3.0,2.0,12.0,4.0,23,False
2014,Costa Rica,CRC,cr,Concacaf,8.0,False,False,False,False,True,True,True,3.0,2.0,1.0,0.0,4.0,1.0,7.0,2,1,1.0,1.0,5.0,2.0,23,False
2014,Croatia,CRO,hr,UEFA,19.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,6.0,6.0,3.0,0,0,,,6.0,6.0,23,False
2014,Ecuador,ECU,ec,CONMEBOL,17.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,3.0,3.0,4.0,0,0,,,3.0,3.0,23,False
2014,England,ENG,gb-eng,UEFA,26.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,4.0,1.0,0,0,,,2.0,4.0,23,False
2014,France,FRA,fr,UEFA,7.0,False,False,False,False,True,True,True,3.0,2.0,1.0,0.0,8.0,2.0,7.0,2,1,2.0,1.0,10.0,3.0,23,False
2014,Germany,GER,de,UEFA,1.0,True,False,True,True,True,True,True,3.0,2.0,1.0,0.0,7.0,2.0,7.0,4,4,11.0,2.0,18.0,4.0,23,False
2014,Ghana,GHA,gh,CAF,25.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,4.0,6.0,1.0,0,0,,,4.0,6.0,23,False
2014,Greece,GRE,gr,UEFA,14.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,2.0,4.0,4.0,1,0,1.0,1.0,3.0,5.0,23,False
2014,Honduras,HON,hn,Concacaf,31.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,1.0,8.0,0.0,0,0,,,1.0,8.0,23,False
2014,Iran,IRN,ir,AFC,28.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,1.0,4.0,1.0,0,0,,,1.0,4.0,23,False
2014,Italy,ITA,it,UEFA,22.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,3.0,3.0,0,0,,,2.0,3.0,23,False
2014,Ivory Coast,CIV,ci,CAF,21.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,4.0,5.0,3.0,0,0,,,4.0,5.0,23,False
2014,Japan,JPN,jp,AFC,29.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,6.0,1.0,0,0,,,2.0,6.0,23,False
2014,Mexico,MEX,mx,Concacaf,10.0,False,False,False,False,False,True,True,3.0,2.0,1.0,0.0,4.0,1.0,7.0,1,0,1.0,2.0,5.0,3.0,23,False
2014,Netherlands,NED,nl,UEFA,3.0,False,False,False,True,True,True,True,3.0,3.0,0.0,0.0,10.0,3.0,9.0,4,3,5.0,1.0,15.0,4.0,23,False
2014,Nigeria,NGA,ng,CAF,16.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1,0,0.0,2.0,3.0,5.0,23,False
2014,Portugal,POR,pt,UEFA,18.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,4.0,7.0,4.0,0,0,,,4.0,7.0,23,False
2014,Russia,RUS,ru,UEFA,24.0,False,False,False,False,False,False,False,3.0,0.0,2.0,1.0,2.0,3.0,2.0,0,0,,,2.0,3.0,23,False
2014,South Korea,KOR,kr,AFC,27.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,3.0,6.0,1.0,0,0,,,3.0,6.0,23,False
2014,Spain,ESP,es,UEFA,23.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,4.0,7.0,3.0,0,0,,,4.0,7.0,23,False
2014,Switzerland,SUI,ch,UEFA,11.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,7.0,6.0,6.0,1,0,0.0,1.0,7.0,7.0,23,False
2014,United States,USA,us,Concacaf,13.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1,0,1.0,2.0,3.0,4.0,23,False
2014,Uruguay,URU,uy,CONMEBOL,15.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,4.0,4.0,6.0,1,0,0.0,2.0,4.0,6.0,23,False
2018,Argentina,ARG,ar,CONMEBOL,16.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,3.0,5.0,4.0,1,0,3.0,4.0,6.0,9.0,23,False
2018,Australia,AUS,au,AFC,27.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,5.0,1.0,0,0,,,2.0,5.0,23,False
2018,Belgium,BEL,be,UEFA,3.0,False,False,False,True,True,True,True,3.0,3.0,0.0,0.0,9.0,2.0,9.0,4,3,7.0,4.0,16.0,6.0,23,False
2018,Brazil,BRA,br,CONMEBOL,6.0,False,False,False,False,True,True,True,3.0,2.0,1.0,0.0,5.0,1.0,7.0,2,1,3.0,2.0,8.0,3.0,23,False
2018,Colombia,COL,co,CONMEBOL,9.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,5.0,2.0,6.0,1,0,1.0,1.0,6.0,3.0,23,False
2018,Costa Rica,CRC,cr,Concacaf,25.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,5.0,1.0,0,0,,,2.0,5.0,23,False
2018,Croatia,CRO,hr,UEFA,2.0,False,True,True,True,True,True,True,3.0,3.0,0.0,0.0,7.0,1.0,9.0,4,3,7.0,8.0,14.0,9.0,23,False
2018,Denmark,DEN,dk,UEFA,11.0,False,False,False,False,False,True,True,3.0,1.0,2.0,0.0,2.0,1.0,5.0,1,0,1.0,1.0,3.0,2.0,23,False
2018,Egypt,EGY,eg,CAF,30.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,2.0,6.0,0.0,0,0,,,2.0,6.0,23,False
2018,England,ENG,gb-eng,UEFA,4.0,False,False,False,True,True,True,True,3.0,2.0,0.0,1.0,8.0,3.0,6.0,4,2,4.0,5.0,12.0,8.0,23,False
2018,France,FRA,fr,UEFA,1.0,True,False,True,True,True,True,True,3.0,2.0,1.0,0.0,3.0,1.0,7.0,4,4,11.0,5.0,14.0,6.0,23,False
2018,Germany,GER,de,UEFA,21.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,4.0,3.0,0,0,,,2.0,4.0,23,False
2018,Iceland,ISL,is,UEFA,23.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,5.0,1.0,0,0,,,2.0,5.0,23,False
2018,Iran,IRN,ir,AFC,18.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,2.0,2.0,4.0,0,0,,,2.0,2.0,23,False
2018,Japan,JPN,jp,AFC,15.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,4.0,4.0,4.0,1,0,2.0,3.0,6.0,7.0,23,False
2018,Mexico,MEX,mx,Concacaf,12.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,3.0,4.0,6.0,1,0,0.0,2.0,3.0,6.0,23,False
2018,Morocco,MAR,ma,CAF,26.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,2.0,4.0,1.0,0,0,,,2.0,4.0,23,False
2018,Nigeria,NGA,ng,CAF,19.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,3.0,4.0,3.0,0,0,,,3.0,4.0,23,False
2018,Panama,PAN,pa,Concacaf,32.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,2.0,11.0,0.0,0,0,,,2.0,11.0,23,False
2018,Peru,PER,pe,CONMEBOL,28.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,2.0,3.0,0,0,,,2.0,2.0,23,False
2018,Poland,POL,pl,UEFA,31.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,5.0,3.0,0,0,,,2.0,5.0,23,False
2018,Portugal,POR,pt,UEFA,13.0,False,False,False,False,False,True,True,3.0,1.0,2.0,0.0,5.0,4.0,5.0,1,0,1.0,2.0,6.0,6.0,23,False
2018,Russia,RUS,ru,UEFA,8.0,False,False,False,False,True,True,True,3.0,2.0,0.0,1.0,8.0,4.0,6.0,2,1,3.0,3.0,11.0,7.0,23,False
2018,Saudi Arabia,KSA,sa,AFC,29.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,7.0,3.0,0,0,,,2.0,7.0,23,False
2018,Senegal,SEN,sn,CAF,17.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,4.0,4.0,4.0,0,0,,,4.0,4.0,23,False
2018,Serbia,SRB,rs,UEFA,20.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,2.0,4.0,3.0,0,0,,,2.0,4.0,23,False
2018,South Korea,KOR,kr,AFC,22.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,3.0,3.0,3.0,0,0,,,3.0,3.0,23,False
2018,Spain,ESP,es,UEFA,10.0,False,False,False,False,False,True,True,3.0,1.0,2.0,0.0,6.0,5.0,5.0,1,0,1.0,1.0,7.0,6.0,23,False
2018,Sweden,SWE,se,UEFA,7.0,False,False,False,False,True,True,True,3.0,2.0,0.0,1.0,5.0,2.0,6.0,2,1,1.0,2.0,6.0,4.0,23,False
2018,Switzerland,SUI,ch,UEFA,14.0,False,False,False,False,False,True,True,3.0,1.0,2.0,0.0,5.0,4.0,5.0,1,0,0.0,1.0,5.0,5.0,23,False
2018,Tunisia,TUN,tn,CAF,24.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,5.0,8.0,3.0,0,0,,,5.0,8.0,23,False
2018,Uruguay,URU,uy,CONMEBOL,5.0,False,False,False,False,True,True,True,3.0,3.0,0.0,0.0,5.0,0.0,9.0,2,1,2.0,3.0,7.0,3.0,23,False
2022,Argentina,ARG,ar,CONMEBOL,1.0,True,False,True,True,True,True,True,3.0,2.0,0.0,1.0,5.0,2.0,6.0,4,4,10.0,6.0,15.0,8.0,26,False
2022,Australia,AUS,au,AFC,12.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,3.0,4.0,6.0,1,0,1.0,2.0,4.0,6.0,26,False
2022,Belgium,BEL,be,UEFA,26.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,1.0,2.0,4.0,0,0,,,1.0,2.0,26,False
2022,Brazil,BRA,br,CONMEBOL,6.0,False,False,False,False,True,True,True,3.0,2.0,0.0,1.0,3.0,1.0,6.0,2,1,5.0,2.0,8.0,3.0,26,False
2022,Cameroon,CMR,cm,CAF,20.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,4.0,4.0,4.0,0,0,,,4.0,4.0,26,False
2022,Canada,CAN,ca,Concacaf,31.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,2.0,7.0,0.0,0,0,,,2.0,7.0,26,False
2022,Costa Rica,CRC,cr,Concacaf,25.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,3.0,11.0,3.0,0,0,,,3.0,11.0,26,False
2022,Croatia,CRO,hr,UEFA,3.0,False,False,False,True,True,True,True,3.0,1.0,2.0,0.0,4.0,1.0,5.0,4,3,4.0,6.0,8.0,7.0,26,False
2022,Denmark,DEN,dk,UEFA,30.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,1.0,3.0,1.0,0,0,,,1.0,3.0,26,False
2022,Ecuador,ECU,ec,CONMEBOL,18.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,4.0,3.0,4.0,0,0,,,4.0,3.0,26,False
2022,England,ENG,gb-eng,UEFA,8.0,False,False,False,False,True,True,True,3.0,2.0,1.0,0.0,9.0,2.0,7.0,2,1,4.0,2.0,13.0,4.0,26,False
2022,France,FRA,fr,UEFA,2.0,False,True,True,True,True,True,True,3.0,2.0,0.0,1.0,6.0,3.0,6.0,4,3,10.0,5.0,16.0,8.0,26,False
2022,Germany,GER,de,UEFA,22.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,6.0,5.0,4.0,0,0,,,6.0,5.0,26,False
2022,Ghana,GHA,gh,CAF,27.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,5.0,7.0,3.0,0,0,,,5.0,7.0,26,False
2022,Iran,IRN,ir,AFC,23.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,4.0,7.0,3.0,0,0,,,4.0,7.0,25,False
2022,Japan,JPN,jp,AFC,9.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,4.0,3.0,6.0,1,0,1.0,1.0,5.0,4.0,26,False
2022,Mexico,MEX,mx,Concacaf,17.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,2.0,3.0,4.0,0,0,,,2.0,3.0,26,False
2022,Morocco,MAR,ma,CAF,4.0,False,False,False,True,True,True,True,3.0,2.0,1.0,0.0,4.0,1.0,7.0,4,2,2.0,4.0,6.0,5.0,26,False
2022,Netherlands,NED,nl,UEFA,5.0,False,False,False,False,True,True,True,3.0,2.0,1.0,0.0,5.0,1.0,7.0,2,1,5.0,3.0,10.0,4.0,26,False
2022,Poland,POL,pl,UEFA,16.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1,0,1.0,3.0,3.0,5.0,26,False
2022,Portugal,POR,pt,UEFA,7.0,False,False,False,False,True,True,True,3.0,2.0,0.0,1.0,6.0,4.0,6.0,2,1,6.0,2.0,12.0,6.0,26,False
2022,Qatar,QAT,qa,AFC,32.0,False,False,False,False,False,False,False,3.0,0.0,0.0,3.0,1.0,7.0,0.0,0,0,,,1.0,7.0,26,False
2022,Saudi Arabia,KSA,sa,AFC,24.0,False,False,False,False,False,False,False,3.0,1.0,0.0,2.0,3.0,5.0,3.0,0,0,,,3.0,5.0,26,False
2022,Senegal,SEN,sn,CAF,10.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,5.0,4.0,6.0,1,0,0.0,3.0,5.0,7.0,26,False
2022,Serbia,SRB,rs,UEFA,28.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,5.0,8.0,1.0,0,0,,,5.0,8.0,26,False
2022,South Korea,KOR,kr,AFC,15.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,4.0,4.0,4.0,1,0,1.0,4.0,5.0,8.0,26,False
2022,Spain,ESP,es,UEFA,13.0,False,False,False,False,False,True,True,3.0,1.0,1.0,1.0,9.0,3.0,4.0,1,0,0.0,0.0,9.0,3.0,26,False
2022,Switzerland,SUI,ch,UEFA,14.0,False,False,False,False,False,True,True,3.0,2.0,0.0,1.0,4.0,3.0,6.0,1,0,1.0,6.0,5.0,9.0,26,False
2022,Tunisia,TUN,tn,CAF,19.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0,0,,,1.0,1.0,26,False
2022,United States,USA,us,Concacaf,11.0,False,False,False,False,False,True,True,3.0,1.0,2.0,0.0,2.0,1.0,5.0,1,0,1.0,3.0,3.0,4.0,26,False
2022,Uruguay,URU,uy,CONMEBOL,21.0,False,False,False,False,False,False,False,3.0,1.0,1.0,1.0,2.0,2.0,4.0,0,0,,,2.0,2.0,26,False
2022,Wales,WAL,gb-wls,UEFA,29.0,False,False,False,False,False,False,False,3.0,0.0,1.0,2.0,1.0,6.0,1.0,0,0,,,1.0,6.0,26,False
2026,Algeria,ALG,dz,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Argentina,ARG,ar,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,True
2026,Australia,AUS,au,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Austria,AUT,at,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Belgium,BEL,be,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Bosnia and Herzegovina,BIH,ba,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Brazil,BRA,br,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Canada,CAN,ca,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,32,False
2026,Cape Verde,CPV,cv,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Colombia,COL,co,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Croatia,CRO,hr,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Curaçao,CUW,cw,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Czech Republic,CZE,cz,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,DR Congo,COD,cd,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Ecuador,ECU,ec,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Egypt,EGY,eg,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,England,ENG,gb-eng,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,France,FRA,fr,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Germany,GER,de,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Ghana,GHA,gh,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Haiti,HAI,ht,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Iran,IRN,ir,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Iraq,IRQ,iq,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Ivory Coast,CIV,ci,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Japan,JPN,jp,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Jordan,JOR,jo,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Mexico,MEX,mx,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Morocco,MAR,ma,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Netherlands,NED,nl,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,New Zealand,NZL,nz,OFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Norway,NOR,no,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Panama,PAN,pa,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Paraguay,PAR,py,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Portugal,POR,pt,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Qatar,QAT,qa,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Saudi Arabia,KSA,sa,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Scotland,SCO,gb-sct,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Senegal,SEN,sn,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,South Africa,RSA,za,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,South Korea,KOR,kr,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Spain,ESP,es,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Sweden,SWE,se,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Switzerland,SUI,ch,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Tunisia,TUN,tn,CAF,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Turkey,TUR,tr,UEFA,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,United States,USA,us,Concacaf,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Uruguay,URU,uy,CONMEBOL,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
2026,Uzbekistan,UZB,uz,AFC,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,0,0,,,,,26,False
